t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,-2.8554220317555945e-5,0.000736805740608526,-2.8554220317555945e-5,0.000736805740608526,-2.8554220317555945e-5,0.000736805740608526,2.2999714457796823,1.6690414628495804,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.34,0.13413714152018663,-0.006892533066908291,0.13413714152018663,-0.006892533066908291,0.13413714152018663,-0.006892533066908291,2.4341371415201865,1.6614121240420636,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.35,0.13421699643377538,-0.0068986431747455335,0.13421699643377538,-0.0068986431747455335,0.13421699643377538,-0.0068986431747455335,2.434216996433775,1.6614060139342264,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.36,0.13429777894231698,-0.006904778446084059,0.13429777894231698,-0.006904778446084059,0.13429777894231698,-0.006904778446084059,2.434297778942317,1.6613998786628879,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.37,0.13437947184436005,-0.006910937959360819,0.13437947184436005,-0.006910937959360819,0.13437947184436005,-0.006910937959360819,2.43437947184436,1.661393719149611,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.38,0.13446205809750555,-0.006917120850516989,0.13446205809750555,-0.006917120850516989,0.13446205809750555,-0.006917120850516989,2.4344620580975054,1.661387536258455,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.39,0.13454552083146343,-0.006923326281809583,0.13454552083146343,-0.006923326281809583,0.13454552083146343,-0.006923326281809583,2.4345455208314633,1.6613813308271623,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.4,0.13462984332463668,-0.006929553469251726,0.13462984332463668,-0.006929553469251726,0.13462984332463668,-0.006929553469251726,2.4346298433246365,1.6613751036397202,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.41,0.13471500908178458,-0.006935801660502783,0.13471500908178458,-0.006935801660502783,0.13471500908178458,-0.006935801660502783,2.4347150090817844,1.6613688554484691,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.42,0.13480100175384813,-0.006942070160981695,0.13480100175384813,-0.006942070160981695,0.13480100175384813,-0.006942070160981695,2.434801001753848,1.6613625869479902,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.43,0.13488780519768628,-0.006948358301091639,0.13488780519768628,-0.006948358301091639,0.13488780519768628,-0.006948358301091639,2.434887805197686,1.6613562988078803,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.44,0.1349754034658459,-0.00695466544966572,0.1349754034658459,-0.00695466544966572,0.1349754034658459,-0.00695466544966572,2.4349754034658457,1.6613499916593062,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.45,0.13506378081245618,-0.00696099102191261,0.13506378081245618,-0.00696099102191261,0.13506378081245618,-0.00696099102191261,2.435063780812456,1.6613436660870593,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.46,0.13515292169701976,-0.006967334449017315,0.13515292169701976,-0.006967334449017315,0.13515292169701976,-0.006967334449017315,2.4351529216970196,1.6613373226599546,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.47,0.1352428107610879,-0.006973695198907892,0.1352428107610879,-0.006973695198907892,0.1352428107610879,-0.006973695198907892,2.4352428107610877,1.661330961910064,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.48,0.13533343286912203,-0.006980072764535716,0.13533343286912203,-0.006980072764535716,0.13533343286912203,-0.006980072764535716,2.435333432869122,1.6613245843444362,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.49,0.13542477307295187,-0.006986466664770985,0.13542477307295187,-0.006986466664770985,0.13542477307295187,-0.006986466664770985,2.4354247730729517,1.661318190444201,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.5,0.13551681661546322,-0.006992876437372342,0.13551681661546322,-0.006992876437372342,0.13551681661546322,-0.006992876437372342,2.435516816615463,1.6613117806715996,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.51,0.13560954893206256,-0.006999301635393751,0.13560954893206256,-0.006999301635393751,0.13560954893206256,-0.006999301635393751,2.4356095489320624,1.6613053554735782,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.52,0.13570295565148083,-0.007005741837980972,0.13570295565148083,-0.007005741837980972,0.13570295565148083,-0.007005741837980972,2.4357029556514807,1.661298915270991,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.53,0.13579702258850457,-0.007012196621258848,0.13579702258850457,-0.007012196621258848,0.13579702258850457,-0.007012196621258848,2.4357970225885044,1.661292460487713,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.54,0.13589173572477886,-0.0070186655776329765,0.13589173572477886,-0.0070186655776329765,0.13589173572477886,-0.0070186655776329765,2.4358917357247787,1.661285991531339,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.55,0.1359870812127668,-0.007025148304381279,0.1359870812127668,-0.007025148304381279,0.1359870812127668,-0.007025148304381279,2.4359870812127666,1.6612795088045906,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.56,0.13608304538665017,-0.007031644404654758,0.13608304538665017,-0.007031644404654758,0.13608304538665017,-0.007031644404654758,2.43608304538665,1.6612730127043172,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.57,0.1361796147229115,-0.007038153479869802,0.1361796147229115,-0.007038153479869802,0.1361796147229115,-0.007038153479869802,2.4361796147229113,1.661266503629102,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.58,0.13627677584975562,-0.007044675131232525,0.13627677584975562,-0.007044675131232525,0.13627677584975562,-0.007044675131232525,2.4362767758497554,1.6612599819777394,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.59,0.13637451554198998,-0.007051208965275224,0.13637451554198998,-0.007051208965275224,0.13637451554198998,-0.007051208965275224,2.43637451554199,1.6612534481436967,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.6,0.13647282071721012,-0.0070577545701329125,0.13647282071721012,-0.0070577545701329125,0.13647282071721012,-0.0070577545701329125,2.43647282071721,1.661246902538839,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.61,0.1365716784020461,-0.00706431153589282,0.1365716784020461,-0.00706431153589282,0.1365716784020461,-0.00706431153589282,2.436571678402046,1.661240345573079,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.62,0.1366710757820071,-0.007070879433900501,0.1366710757820071,-0.007070879433900501,0.1366710757820071,-0.007070879433900501,2.436671075782007,1.6612337776750714,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.63,0.13677100012379206,-0.007077457844366419,0.13677100012379206,-0.007077457844366419,0.13677100012379206,-0.007077457844366419,2.436771000123792,1.6612271992646055,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.64,0.13687143881304253,-0.007084046322676896,0.13687143881304253,-0.007084046322676896,0.13687143881304253,-0.007084046322676896,2.4368714388130424,1.661220610786295,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.65,0.13697237933794515,-0.007090644415346015,0.13697237933794515,-0.007090644415346015,0.13697237933794515,-0.007090644415346015,2.436972379337945,1.661214012693626,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.66,0.13707380928567936,-0.007097251667168125,0.13707380928567936,-0.007097251667168125,0.13707380928567936,-0.007097251667168125,2.437073809285679,1.6612074054418038,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.67,0.13717571633649905,-0.007103867597979319,0.13717571633649905,-0.007103867597979319,0.13717571633649905,-0.007103867597979319,2.437175716336499,1.6612007895109926,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.68,0.13727808823822407,-0.007110491723052226,0.13727808823822407,-0.007110491723052226,0.13727808823822407,-0.007110491723052226,2.437278088238224,1.6611941653859197,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.69,0.1373809128539767,-0.007117123535521852,0.1373809128539767,-0.007117123535521852,0.1373809128539767,-0.007117123535521852,2.4373809128539765,1.66118753357345,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.7,0.1374841780913636,-0.007123762534450684,0.1374841780913636,-0.007123762534450684,0.1374841780913636,-0.007123762534450684,2.4374841780913634,1.6611808945745212,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.71,0.1375878719399095,-0.007130408193476878,0.1375878719399095,-0.007130408193476878,0.1375878719399095,-0.007130408193476878,2.4375878719399093,1.661174248915495,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.72,0.1376919824595917,-0.007137059977750937,0.1376919824595917,-0.007137059977750937,0.1376919824595917,-0.007137059977750937,2.4376919824595915,1.661167597131221,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.73,0.13779649778024083,-0.007143717351812295,0.13779649778024083,-0.007143717351812295,0.13779649778024083,-0.007143717351812295,2.4377964977802407,1.6611609397571596,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.74,0.137901406098754,-0.007150379759572445,0.137901406098754,-0.007150379759572445,0.137901406098754,-0.007150379759572445,2.437901406098754,1.6611542773493995,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.75,0.13800669566287382,-0.007157046641160791,0.13800669566287382,-0.007157046641160791,0.13800669566287382,-0.007157046641160791,2.4380066956628736,1.6611476104678111,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.76,0.13811235480006712,-0.007163717429727656,0.13811235480006712,-0.007163717429727656,0.13811235480006712,-0.007163717429727656,2.438112354800067,1.6611409396792443,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.77,0.13821837189323993,-0.007170391554410571,0.13821837189323993,-0.007170391554410571,0.13821837189323993,-0.007170391554410571,2.4382183718932398,1.6611342655545613,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.78,0.13832473538247037,-0.007177068438593004,0.13832473538247037,-0.007177068438593004,0.13832473538247037,-0.007177068438593004,2.43832473538247,1.661127588670379,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.79,0.13843143377387168,-0.007183747502494953,0.13843143377387168,-0.007183747502494953,0.13843143377387168,-0.007183747502494953,2.4384314337738715,1.661120909606477,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.8,0.1385384556307092,-0.007190428167528351,0.1385384556307092,-0.007190428167528351,0.1385384556307092,-0.007190428167528351,2.438538455630709,1.6611142289414436,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.81,0.13864578960213247,-0.007197109847787431,0.13864578960213247,-0.007197109847787431,0.13864578960213247,-0.007197109847787431,2.4386457896021323,1.6611075472611845,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.82,0.13875342438529747,-0.007203791966670536,0.13875342438529747,-0.007203791966670536,0.13875342438529747,-0.007203791966670536,2.4387534243852973,1.6611008651423014,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.83,0.13886134874903,-0.007210473945366225,0.13886134874903,-0.007210473945366225,0.13886134874903,-0.007210473945366225,2.43886134874903,1.6610941831636057,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.84,0.13896955153533508,-0.007217155208338655,0.13896955153533508,-0.007217155208338655,0.13896955153533508,-0.007217155208338655,2.438969551535335,1.6610875019006333,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.85,0.13907802165633898,-0.00722383518618952,0.13907802165633898,-0.00722383518618952,0.13907802165633898,-0.00722383518618952,2.439078021656339,1.6610808219227824,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.86,0.13918674811126897,-0.007230513316224263,0.13918674811126897,-0.007230513316224263,0.13918674811126897,-0.007230513316224263,2.439186748111269,1.6610741437927476,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.87,0.1392957199726763,-0.0072371890439053566,0.1392957199726763,-0.0072371890439053566,0.1392957199726763,-0.0072371890439053566,2.439295719972676,1.6610674680650666,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.88,0.13940492638384905,-0.007243861824170139,0.13940492638384905,-0.007243861824170139,0.13940492638384905,-0.007243861824170139,2.439404926383849,1.6610607952848018,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.89,0.13951435659661016,-0.007250531110701397,0.13951435659661016,-0.007250531110701397,0.13951435659661016,-0.007250531110701397,2.43951435659661,1.6610541259982705,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.9,0.1396239999357709,-0.007257196383428033,0.1396239999357709,-0.007257196383428033,0.1396239999357709,-0.007257196383428033,2.4396239999357707,1.6610474607255439,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.91,0.13973384581832526,-0.007263857122177475,0.13973384581832526,-0.007263857122177475,0.13973384581832526,-0.007263857122177475,2.439733845818325,1.6610407999867944,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.92,0.1398438837553182,-0.007270512821569541,0.1398438837553182,-0.007270512821569541,0.1398438837553182,-0.007270512821569541,2.439843883755318,1.6610341442874024,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.93,0.1399541033662568,-0.007277162989360875,0.1399541033662568,-0.007277162989360875,0.1399541033662568,-0.007277162989360875,2.4399541033662566,1.661027494119611,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.94,0.14006449436205104,-0.0072838071428842355,0.14006449436205104,-0.0072838071428842355,0.14006449436205104,-0.0072838071428842355,2.440064494362051,1.6610208499660877,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.95,0.14017504655832846,-0.007290444827463549,0.14017504655832846,-0.007290444827463549,0.14017504655832846,-0.007290444827463549,2.4401750465583283,1.6610142122815084,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.96,0.14028574987704223,-0.007297075575683376,0.14028574987704223,-0.007297075575683376,0.14028574987704223,-0.007297075575683376,2.440285749877042,1.6610075815332885,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.97,0.14039659434907348,-0.0073036989517336615,0.14039659434907348,-0.0073036989517336615,0.14039659434907348,-0.0073036989517336615,2.4403965943490733,1.6610009581572382,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.98,0.1405075701152465,-0.007310314529054063,0.1405075701152465,-0.007310314529054063,0.1405075701152465,-0.007310314529054063,2.4405075701152463,1.6609943425799178,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.99,0.14061866742364737,-0.0073169218944793,0.14061866742364737,-0.0073169218944793,0.14061866742364737,-0.0073169218944793,2.440618667423647,1.6609877352144926,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.0,0.14072987664665693,-0.00732352064851316,0.14072987664665693,-0.00732352064851316,0.14072987664665693,-0.00732352064851316,2.4407298766466567,1.6609811364604588,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.01,0.1408411882651306,-0.0073301104020861985,0.1408411882651306,-0.0073301104020861985,0.1408411882651306,-0.0073301104020861985,2.4408411882651304,1.6609745467068857,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.02,0.14095259287697104,-0.007336690793429357,0.14095259287697104,-0.007336690793429357,0.14095259287697104,-0.007336690793429357,2.440952592876971,1.6609679663155426,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.03,0.14106408119700165,-0.007343261448124583,0.14106408119700165,-0.007343261448124583,0.14106408119700165,-0.007343261448124583,2.4410640811970015,1.6609613956608473,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.04,0.1411756440594294,-0.007349822020771946,0.1411756440594294,-0.007349822020771946,0.1411756440594294,-0.007349822020771946,2.441175644059429,1.6609548350882,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.05,0.14128727241607741,-0.007356372173512593,0.14128727241607741,-0.007356372173512593,0.14128727241607741,-0.007356372173512593,2.4412872724160772,1.6609482849354593,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.06,0.14139895733239083,-0.007362911579178011,0.14139895733239083,-0.007362911579178011,0.14139895733239083,-0.007362911579178011,2.4413989573323907,1.660941745529794,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.07,0.141510690001303,-0.007369439921475651,0.141510690001303,-0.007369439921475651,0.141510690001303,-0.007369439921475651,2.441510690001303,1.6609352171874963,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.08,0.14162246172199522,-0.007375956894172919,0.14162246172199522,-0.007375956894172919,0.14162246172199522,-0.007375956894172919,2.441622461721995,1.660928700214799,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.09,0.14173426393135458,-0.007382462200685502,0.14173426393135458,-0.007382462200685502,0.14173426393135458,-0.007382462200685502,2.4417342639313544,1.6609221949082864,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
